Price,Close,High,Low,Open,Volume
Ticker,NVDA,NVDA,NVDA,NVDA,NVDA
Date,,,,,
2021-04-13,15.645204544067383,15.665659888021139,15.092665699100655,15.198184480501855,676212000
2021-04-14,15.243586540222168,15.686116082177877,15.19419434234969,15.590824967588683,385500000
2021-04-15,16.101951599121094,16.1787828311244,15.59730724324384,15.628239569569075,598480000
2021-04-16,15.877695083618164,16.130391273514505,15.830547687158697,16.017886885902797,335208000
2021-04-19,15.328149795532227,15.772925068709624,15.199681555105782,15.502517902458697,404420000
2021-04-20,15.138065338134766,15.463102203802215,14.930270810439842,15.2897323339473,334132000
2021-04-21,15.32690143585205,15.328896916496383,15.069216084835492,15.085679513842445,216776000
2021-04-22,14.817770004272461,15.404733552749727,14.751165473573204,15.341372035503573,277788000
2021-04-23,15.23186206817627,15.30145934357636,14.86766062414066,14.901585703651838,227500000
2021-04-26,15.444145202636719,15.445143418845348,15.09191761924734,15.151786802055636,197796000
2021-04-27,15.348104476928711,15.636222568372732,15.320913793568996,15.544423799105969,164572000
2021-04-28,15.243335723876953,15.498277676293545,15.182219958648238,15.330894227668153,209416000
2021-04-29,15.291231155395508,15.402736381978652,15.038534950223827,15.36631623880317,173196000
2021-04-30,14.976670265197754,15.33139292435199,14.964197795937878,15.14131028514638,201912000
2021-05-03,14.804296493530273,15.213399517501575,14.75515457193646,15.091915952218422,203912000
2021-05-04,14.319859504699707,14.60548351021586,13.979605762771778,14.605234194064387,405324000
2021-05-05,14.426875114440918,14.78109912471153,14.356030312386796,14.676826926633858,292024000
2021-05-06,14.491231918334961,14.539376573433003,14.18689972736013,14.46354260390948,193380000
2021-05-07,14.779852867126465,14.93800591514762,14.639660099421985,14.775861905186858,229328000
2021-05-10,14.234546661376953,14.77361480521807,14.218831179640134,14.754905626506135,268904000
2021-05-11,14.274958610534668,14.323352590952044,13.719925635899552,13.794761403595867,285584000
2021-05-12,13.728404998779297,14.229057472067979,13.679263077544958,13.978855417692355,303408000
2021-05-13,13.635359764099121,14.049951578607851,13.429560705304242,14.003053498838458,285404000
2021-05-14,14.211846351623535,14.296660469396379,13.718427810389011,13.859618779775268,258616000
2021-05-17,14.134516716003418,14.138258361698899,13.823199804125263,14.126035208352397,216980000
2021-05-18,13.985092163085938,14.3727425791903,13.973367644030082,14.235792850356479,186256000
2021-05-19,14.034985542297363,14.048705544452684,13.5136283151605,13.536827089785591,344000000
2021-05-20,14.58053970336914,14.651633827174203,14.239287718787153,14.271217317241934,321592000
2021-05-21,14.95895767211914,15.188704394306292,14.836975470600194,15.130581380695212,672992000
2021-05-24,15.577853202819824,15.71056172073199,15.142806019261215,15.179226161997859,554816000
2021-05-25,15.613523483276367,15.783899665814532,15.448635110688258,15.731514727761729,435408000
2021-05-26,15.665657997131348,15.75920293057551,15.552157306044998,15.699833338314958,370440000
2021-05-27,15.454123497009277,15.71555051632216,15.426184862339127,15.665410373290658,581476000
2021-05-28,16.208967208862305,16.241895971116058,15.467094680123962,15.467094680123962,644536000
2021-06-01,16.228925704956055,16.352405722230404,15.868465912540023,16.234414466994544,472804000
2021-06-02,16.74155044555664,16.881744148088465,16.19998820384305,16.21670190129814,594168000
2021-06-03,16.932632446289062,17.221251110202772,16.54672909422112,16.66422171356892,580008000
2021-06-04,17.539804458618164,17.62237188778292,17.05811037043821,17.075071483491786,617120000
2021-06-07,17.580463409423828,17.773540706127136,17.155147144905687,17.532819278860295,575756000
2021-06-08,17.418819427490234,17.582958923593143,17.21326870411962,17.488915337757103,323848000
2021-06-09,17.32425308227539,17.54057966826162,17.221954821061786,17.481445832754087,381656000
2021-06-10,17.390871047973633,17.457741163510608,17.142360088824084,17.316019083357677,287772000
2021-06-11,17.79033851623535,17.904115558369977,17.40958546934484,17.44526488678079,416308000
2021-06-14,17.983455657958984,18.004165060327068,17.62815396530399,17.870927401484618,321376000
2021-06-15,17.753660202026367,17.980964919401693,17.693279501310094,17.87991352696112,243032000
2021-06-16,17.775367736816406,17.919585462781175,17.550059901418596,17.75590710043127,307124000
2021-06-17,18.620708465576172,18.798109969447246,17.721474039840807,17.73968780914545,809656000
2021-06-18,18.602243423461914,19.337051296587735,18.547600217514674,18.74720925040845,968856000
2021-06-21,18.39116096496582,18.500198024071427,17.787845033883595,18.39914471862578,672384000
2021-06-22,18.849756240844727,18.92660699135241,18.3499874591441,18.43532070808537,580144000
2021-06-23,19.019922256469727,19.115236147923664,18.87071518385037,18.970519697831566,332356000
2021-06-24,19.16788673400879,19.381967073962528,19.05086592004848,19.190094285546227,320924000
2021-06-25,18.993728637695312,19.307613508378854,18.85749656175048,19.242740275428055,278364000
2021-06-28,19.94586181640625,20.039428215614638,19.281165750936093,19.323332688372314,495436000
2021-06-29,19.987525939941406,20.05938351885192,19.618499161906115,19.84355760160764,367632000
2021-06-30,19.96332359313965,20.123010064503685,19.824845273045987,19.96007983676547,326568000
2021-07-01,20.17241096496582,20.415932528197533,19.97978819914581,20.08558147710809,480136000
2021-07-02,20.446874618530273,20.46509029120931,20.248015591386082,20.400217064202426,342764000
2021-07-06,20.657962799072266,20.80118113777911,20.310395391135646,20.69688597806527,446708000
2021-07-07,20.331851959228516,20.834116469725103,20.2921806621228,20.812658942806888,418428000
2021-07-08,19.863767623901367,20.093566052315143,19.662163604918213,19.817608820317968,503300000
2021-07-09,20.0109806060791,20.04092253625893,19.71556079536785,19.92340298259044,296624000
2021-07-12,20.472326278686523,20.492535034513597,20.14821141495392,20.20035899004123,321984000
2021-07-13,20.210338592529297,20.421175145387455,20.07460528030743,20.360543170188954,290708000
2021-07-14,19.802637100219727,20.3777585137193,19.71406199497999,20.317876564750325,380100000
2021-07-15,18.929100036621094,19.808125555456684,18.821561148805248,19.77294488942035,550564000
2021-07-16,18.12542724609375,19.1194766646118,18.037600267034044,18.993225263237676,688224000
2021-07-19,18.74296760559082,19.004702940897925,17.83050698906871,17.88016082477173,749060000
2021-07-20,18.57554817199707,18.80110538665227,18.128425619393635,18.69331710111166,434687000
2021-07-21,19.37198257446289,19.48875399185413,18.705291679408468,18.845016860141353,371017000
2021-07-22,19.555620193481445,19.8480455499112,19.238242282812024,19.60352650870845,323826000
2021-07-23,19.519699096679688,19.661421208538076,19.212301705915483,19.617506751682225,195672000
2021-07-26,19.256210327148438,19.403919258295247,18.876953550176268,19.273177227982416,203943000
2021-07-27,19.17038345336914,19.58357223882569,18.70429706145217,19.227271033312395,248863000
2021-07-28,19.464799880981445,19.607519437703264,18.957795475419765,19.28116026515445,202191000
2021-07-29,19.62348747253418,19.81411333372574,19.290140160988855,19.48076602218041,190781000
2021-07-30,19.460811614990234,19.591553664707593,19.22527376179025,19.379968974851085,183497000
2021-08-02,19.711315155029297,19.921902305412303,19.323077160486353,19.661413852790744,217444000
2021-08-03,19.776195526123047,20.182398060296904,19.182359535118035,19.701341642069412,301811000
2021-08-04,20.234294891357422,20.278209344678583,19.789167301802326,19.950850690455177,231309000
2021-08-05,20.59657859802246,20.692391238280862,20.3021563218251,20.45984780028265,211435000
2021-08-06,20.326112747192383,20.529713688642694,20.170418133567217,20.483804250982395,178497000
2021-08-09,20.255250930786133,20.467833100877428,20.103548206771237,20.405954257996985,146443000
2021-08-10,19.89695167541504,20.389983547349935,19.796147770572375,20.28219528765461,179238000
2021-08-11,19.660415649414062,20.009730497123236,19.39194342900672,20.00374173133508,185925000
2021-08-12,19.866018295288086,19.98977409558682,19.581576597848617,19.831086992347327,151652000
2021-08-13,20.148462295532227,20.174412350170822,19.812122403820076,19.866017499692134,183063000
2021-08-16,19.91092872619629,20.24726860576544,19.414900454984288,20.095565871053243,210876000
2021-08-17,19.41988754272461,19.73127669834926,19.22926167216074,19.646442199086444,204585000
2021-08-18,19.002708435058594,19.595544866678445,18.962785866867872,19.461806547574923,285913000
2021-08-19,19.75922393798828,20.45485929513638,18.725251846297056,19.455818500095578,766555000
2021-08-20,20.77522850036621,20.82413231277957,19.893958576601463,19.951843634128345,675741000
2021-08-23,21.91499137878418,21.953914548433275,20.908966311904273,20.929925088147073,575807000
2021-08-24,21.750314712524414,21.915989944425775,21.49282061933605,21.710394047847014,297299000
2021-08-25,22.169492721557617,22.42598932810224,21.67945517617645,21.694425187857046,347701000
2021-08-26,22.0247802734375,22.29624691762709,21.747324862557726,22.156521718943193,237940000
2021-08-27,22.591663360595703,22.677495357124954,22.12358211109862,22.140549011785378,304722000
2021-08-30,22.6435604095459,22.997864609003848,22.506829621490397,22.785282470051616,262580000
2021-08-31,22.345094680786133,22.6545415133369,22.0805677032789,22.6545415133369,259850000
2021-09-01,22.400997161865234,22.65654133988528,22.31714726393796,22.444919352947984,201767000
2021-09-02,22.356077194213867,22.5527265281326,22.255257402579083,22.477859460229688,187834000
2021-09-03,22.80228042602539,22.945025163564388,22.160426989655846,22.28520416436348,280532000
2021-09-07,22.621604919433594,22.85818197198745,22.48185317919968,22.79229963431747,198107000
2021-09-08,22.299175262451172,22.569692038703327,21.937819210908927,22.472864846144947,254434000
2021-09-09,22.137470245361328,22.497826835217648,22.091552711084194,22.27222984060955,196856000
2021-09-10,22.43793296813965,22.585667965884213,22.230303551251225,22.308163630610018,248376000
2021-09-13,22.112512588500977,22.92306540309741,21.81903604419575,22.64356384166631,297500000
2021-09-14,22.202354431152344,22.37005424167772,22.046632362543576,22.235294649384628,199755000
2021-09-15,22.30117416381836,22.327128790605283,21.926842645088676,22.269231618806316,166538000
2021-09-16,22.202354431152344,22.237291891678463,21.887915382468456,22.143459582844198,156033000
2021-09-17,21.860963821411133,22.28121293503668,21.791088897999387,22.260250458013157,294503000
2021-09-20,21.075366973876953,21.394796269672202,20.62517066753281,21.108307191830807,349440000
2021-09-21,21.208127975463867,21.386807845872013,20.912656086018604,21.37882268516904,204688000
2021-09-22,21.90188980102539,21.920855034557416,21.15821693771429,21.32791398615079,268726000
2021-09-23,22.441925048828125,22.494830071006444,21.850979359164462,22.100533721526592,248555000
2021-09-24,22.041637420654297,22.109516994775163,21.822030281704922,22.030657349299112,217655000
2021-09-27,21.62139129638672,21.760143470518976,21.2869893416157,21.67130141072756,245215000
2021-09-28,20.662105560302734,21.380823452636598,20.61419078028728,21.1761889202802,343069000
2021-09-29,20.480422973632812,20.979531585408953,20.430510970086242,20.902669194290322,218394000
2021-09-30,20.6790714263916,21.028447899952347,20.65112146082263,20.730978777298063,221009000
2021-10-01,20.705026626586914,20.821816741395786,20.166985966603068,20.71301178727077,240978000
2021-10-04,19.69682502746582,20.505380544861097,19.520140511476427,20.46744817908068,345635000
2021-10-05,20.414541244506836,20.61119054589542,19.818605422900344,19.914434949331966,279282000
2021-10-06,20.663103103637695,20.683066006725557,20.044207413142928,20.08413702721624,297202000
2021-10-07,21.037433624267578,21.283993076698714,20.93461658668284,21.054401615063387,256919000
2021-10-08,20.793869018554688,21.168200597266402,20.737969079839193,21.06338821217485,151258000
2021-10-11,20.658111572265625,21.025455655432275,20.4744395306823,20.538326534334548,163388000
2021-10-12,20.6341495513916,21.01946111334813,20.49140482632889,20.790869257873766,162134000
2021-10-13,20.901674270629883,20.952583954386782,20.67607729547482,20.880711795662105,180652000
2021-10-14,21.70723533630371,21.716218165545374,21.084347145675174,21.2500515955608,243589000
2021-10-15,21.823026657104492,21.891903896188705,21.623384334607444,21.771119310544538,226994000
2021-10-18,22.18238639831543,22.25126364017924,21.605415741051857,21.710230011337256,189494000
2021-10-19,22.25027084350586,22.339111005115257,21.99772153601827,22.23629395431843,161473000
2021-10-20,22.063600540161133,22.393012216577198,21.9428159414838,22.265240126338746,146276000
2021-10-21,22.651548385620117,22.670515521260796,22.043634743194115,22.057609725687847,187590000
2021-10-22,22.685489654541016,23.08876883510016,22.520784764956712,22.782316869271607,249384000
2021-10-25,23.12470245361328,23.313364701756036,22.729408492215537,22.9320457217022,230235000
2021-10-26,24.67293930053711,25.213974869371594,23.881353608778358,23.946238274906523,485898000
2021-10-27,24.40741539001465,25.045276287656755,24.238716014348782,24.43037510753798,245990000
2021-10-28,24.89653968811035,24.905524421351743,24.47928555390456,24.83365226726629,234204000
2021-10-29,25.52142333984375,25.66317040664169,24.955434645649202,24.956432314697842,292503000
2021-11-01,25.780961990356445,25.84784199657139,25.182031133891215,25.603279785215175,265740000
2021-11-02,26.35393524169922,26.63044187322587,25.75400678386634,25.77596882971604,294112000
2021-11-03,26.550582885742188,26.736252123018698,26.188231047501898,26.62245503281197,239910000
2021-11-04,29.747880935668945,31.309092315918672,27.069662763408715,27.180464969159804,1153631000
2021-11-05,29.698963165283203,31.344024156770267,29.35757187474267,30.13318717593045,851260000
2021-11-08,30.749088287353516,31.044560152551828,29.85368605479503,30.095255233748638,503101000
2021-11-09,30.60234832763672,32.25240335908449,29.91058482865276,32.22445339564871,646746000
2021-11-10,29.406484603881836,30.79500568671395,28.726698830947555,29.303669480858577,636206000
2021-11-11,30.335826873779297,30.53547111994607,29.72392062926723,30.41368885328482,332172000
2021-11-12,30.335826873779297,30.625310840326254,29.577181403873656,29.956505090800796,413054000
2021-11-15,29.971481323242188,30.589377463979112,29.194868197276868,30.497542394456953,384909000
2021-11-16,30.14916229248047,30.335829239294053,29.65304845353224,29.70595538237963,264484000
2021-11-17,29.208839416503906,30.454615845223913,28.74866074716521,30.36377655266828,428508000
2021-11-18,31.6185359954834,32.701600981553746,31.265166937653447,32.3093037900349,781711000
2021-11-19,32.92619323730469,33.029010243279195,31.848118793581314,32.18551553466009,533867000
2021-11-22,31.89903450012207,34.585237499045725,31.843134569619874,33.457250774716556,754335000
2021-11-23,31.689411163330078,32.302316991811644,30.824953732506227,31.478786841616532,532163000
2021-11-24,32.61575698852539,32.79643410460204,30.872869018575322,31.404919867706546,435162000
2021-11-26,31.446842193603516,32.65168939124839,31.294115057226723,32.54188487083946,283069000
2021-11-29,33.31650924682617,33.35244437888587,31.978897543529943,32.3083111711892,454964000
2021-11-30,32.61775207519531,33.293547238259045,31.807201135850928,33.1098733083412,622066000
2021-12-01,31.3828067779541,33.233730509017,31.327897791811758,33.163847037265576,484368000
2021-12-02,32.07266616821289,32.42408299124326,30.973494137094637,31.162181454411908,472890000
2021-12-03,30.64203643798828,32.075652846801304,30.079969644335943,31.946865430787476,544325000
2021-12-06,29.987125396728516,30.190785230799392,27.9914441092811,29.830384596181457,658938000
2021-12-07,32.37315368652344,32.395120324473965,30.600103632079797,30.905597184985183,593053000
2021-12-08,31.773155212402344,32.23638547135138,31.36882700302814,31.945868292302027,475551000
2021-12-09,30.439373016357422,32.15152742167425,30.37747568931233,31.68130691352678,488507000
2021-12-10,30.147859573364258,31.253021874800133,29.81141923057712,31.09827854935317,488825000
2021-12-13,28.114240646362305,30.24370032873985,28.069315288400375,30.19877497077792,598344000
2021-12-14,28.28995132446289,28.630384758297584,27.204756202046624,27.653010122977456,667035000
2021-12-15,30.408428192138672,30.449360484950862,27.79177958037332,28.352846759249026,698297000
2021-12-16,28.339866638183594,31.108263190119512,28.046356062123596,31.100277051829675,707366000
2021-12-17,27.754838943481445,28.873977889427657,27.713906655561953,27.938533439355357,713758000
2021-12-20,27.6729736328125,28.097267176569844,27.099927329701146,27.259661504116725,461847000
2021-12-21,29.026723861694336,29.07164921866989,27.35550172471274,28.32688760739022,524385000
2021-12-22,29.351184844970703,29.50592817367341,28.401763640214508,28.843031098779086,395184000
2021-12-23,29.590784072875977,30.009088974837816,29.382131469565795,29.70559289425457,343022000
2021-12-27,30.893617630004883,31.03538204670914,29.59078418897294,29.610751437338408,403686000
2021-12-28,30.27165412902832,31.2779798761031,29.962167479204744,31.26001011350921,420591000
2021-12-29,29.95118522644043,30.49727786088368,29.31723936389222,30.222734856896757,343139000
2021-12-30,29.536876678466797,30.406430783969572,29.490953527811683,29.777475751930552,308864000
2021-12-31,29.362165451049805,29.980139053402233,29.282298358737826,29.624729254895836,266530000
2022-01-03,30.070985794067383,30.66000627931691,29.7355432643999,29.765494136324673,391547000
2022-01-04,29.241369247436523,30.417412851826413,28.30193165250415,30.226729994008146,527154000
2022-01-05,27.55816650390625,29.36715813948575,27.487285245137592,28.90093258498612,498064000
2022-01-06,28.13121223449707,28.390780754278314,27.020061315779476,27.594105432830812,454186000
2022-01-07,27.201757431030273,28.374807543545046,27.012072383560618,28.094273993191514,409939000
2022-01-10,27.354503631591797,27.42338930513936,25.60141884190901,26.5368632861712,594681000
2022-01-11,27.77081298828125,28.018402313902378,26.794438092260435,27.277633727858397,404089000
2022-01-12,27.9525089263916,28.547518049754746,27.562157425432886,28.020394902092118,383413000
2022-01-13,26.530872344970703,28.432707828690933,26.453998636248286,28.33187570915022,540171000
2022-01-14,26.897266387939453,27.151844065989813,26.166481411018356,26.256332132191215,395832000
2022-01-18,25.859989166259766,26.593769342704906,25.727210585368734,26.216396734938307,424270000
2022-01-19,25.02538299560547,26.498932360627837,25.010408508067805,26.035703900709137,488315000
2022-01-20,24.109901428222656,25.536529597451146,24.03802047292025,25.26198658294624,435181000
2022-01-21,23.335189819335938,24.78178327218857,23.22437406536399,23.467968404195105,718958000
2022-01-24,23.333194732666016,23.34118087123155,20.853319714976386,22.29292496932322,913982000
2022-01-25,22.286935806274414,22.904909492816067,21.9634743239716,22.50856735086577,664616000
2022-01-26,22.734189987182617,24.017056291710855,22.26297354808601,23.20141335709427,755959000
2022-01-27,21.907564163208008,23.955159252338138,21.639009808623186,23.52886820255398,573353000
2022-01-28,22.802078247070312,22.820048010786028,21.2606411698598,21.975451978511124,543774000
2022-01-31,24.445344924926758,24.46830745303142,23.01372584022643,23.143509157916917,564680000
2022-02-01,24.597087860107422,25.103245930863302,23.850328854591563,25.06231364780459,518925000
2022-02-02,25.20008659362793,25.774130671722986,24.512229586842178,25.751170051108087,543419000
2022-02-03,23.908239364624023,25.03536460943993,23.74051902430262,24.41739284597642,410178000
2022-02-04,24.278623580932617,24.594098913145782,23.592763927946162,23.93219958069796,354829000
2022-02-07,24.68694305419922,25.140187815077873,24.16181543294746,24.33153324651553,376868000
2022-02-08,25.066308975219727,25.188106140145294,23.940181714999195,24.318552111267895,410359000
2022-02-09,26.660655975341797,26.68062322212367,25.310901702299226,25.579454126044055,524282000
2022-02-10,25.78112030029297,26.88029199241875,25.557493212952927,25.951837797639563,513200000
2022-02-11,23.90923500061035,26.108578207362118,23.733528537307695,25.872969995760105,605472000
2022-02-14,24.226709365844727,24.83369969708943,23.71555841057645,23.894262067500325,440424000
2022-02-15,26.45100975036621,26.50092597097795,24.74285017482241,24.90757522618656,699869000
2022-02-16,26.46697998046875,26.537863140940146,25.509572699884902,26.215399506016617,732676000
2022-02-17,24.466310501098633,25.742188489947967,24.124879275099264,25.58744515408169,810595000
2022-02-18,23.60274314880371,24.94451132765871,23.06164331133119,24.62703856790459,761255000
2022-02-22,23.351163864135742,24.024044576695577,22.961812008973915,22.99675374447912,633422000
2022-02-23,22.34982681274414,24.11489270479271,22.263971073182564,23.762478201075112,566511000
2022-02-24,23.708568572998047,23.76048227912368,20.855314126890256,20.980106579835613,735801000
2022-02-25,24.11688995361328,24.176789798051164,23.342179332447238,23.681614957898123,528866000
2022-02-28,24.34450912475586,24.624044872428563,23.66763544121166,23.952162048583208,477319000
2022-03-01,23.438020706176758,24.336527970457404,23.093594190990434,24.250670313442292,412056000
2022-03-02,24.183908462524414,24.372627910469035,23.380109613744256,23.72060108463904,389642000
2022-03-03,23.678661346435547,24.289748837084414,23.434025615218154,24.22584313015337,365095000
2022-03-04,22.901819229125977,23.64470992553815,22.44849535444989,23.349151527595453,431415000
2022-03-07,21.320178985595703,22.99867549826124,21.29821241150466,22.782995888751245,450821000
2022-03-08,21.481935501098633,22.33965450203602,20.619222885631505,21.27724110901547,557467000
2022-03-09,22.979703903198242,23.18539629219071,22.213846707628193,22.353637466700135,492742000
2022-03-10,22.624235153198242,22.754040584396947,21.84939060205411,22.497423605794957,428066000
2022-03-11,22.06706428527832,23.110506975941554,22.01314390939732,22.987689188437532,367209000
2022-03-14,21.29821014404297,22.228820318728076,21.12746547113503,21.836406388025072,385354000
2022-03-15,22.938762664794922,23.003666327858625,21.290224097223167,21.48593114309969,491996000
2022-03-16,24.459495544433594,24.56034486331442,23.137469206995515,23.46497952691432,671422000
2022-03-17,24.72909164428711,24.80497668926542,23.870372704390515,24.08405447817584,471941000
2022-03-18,26.413578033447266,26.529406294109233,24.587305098288375,24.762043546046197,730719000
2022-03-21,26.69415855407715,27.111536797188958,25.928301387968048,26.46749755994307,591727000
2022-03-22,26.48447608947754,27.19741284101541,26.033149961215305,26.687172710391504,547007000
2022-03-23,25.595796585083008,26.572337736823552,25.536884501786002,26.087061996597562,502120000
2022-03-24,28.108049392700195,28.27779612825921,25.868391968189446,26.12700677334034,877379000
2022-03-25,27.650732040405273,28.31573991417233,27.230359898742517,27.844443179935467,579016000
2022-03-28,28.17694664001465,28.20790057954497,27.165455770617548,27.714637278586757,425494000
2022-03-29,28.613290786743164,28.902857575866513,27.938297713505282,28.65223221868811,488984000
2022-03-30,27.64873695373535,28.45353561046059,27.46201534649155,28.26182229218901,463487000
2022-03-31,27.24533462524414,28.20590083771921,27.22935962818796,27.740595719601412,523440000
2022-04-01,26.67219352722168,27.455025602340616,26.22785697333704,27.33420562770671,517235000
2022-04-04,27.31922721862793,27.516932102328365,26.573340698508392,26.688169090583745,397120000
2022-04-05,25.892353057861328,27.27828491646394,25.781518427618543,27.21338125703642,436615000
2022-04-06,24.37062644958496,25.26229528368632,23.967229191023403,24.896841501331597,703833000
2022-04-07,24.17192268371582,24.685156601846888,23.443011069347975,24.404575242698815,557992000
2022-04-08,23.084543228149414,23.887345810332338,23.02762897247493,23.88135423462788,524781000
2022-04-11,21.88433837890625,22.286737693089428,21.627721399278116,22.18089666337446,575207000
2022-04-12,21.471952438354492,22.691133460335326,21.250283161630705,22.503413909768646,662258000
2022-04-13,22.169910430908203,22.466468701458307,21.423025967810332,21.695619837482337,516943000
2022-04-14,21.226318359375,22.743055580371742,21.131460624678123,22.471459680760894,569097000
2022-04-18,21.750539779663086,22.055083666940355,21.047588412617543,21.16840838713387,525701000
2022-04-19,22.164918899536133,22.33965734015811,21.282235522822155,21.6876306095713,512781000
2022-04-20,21.449987411499023,22.636216754071228,21.16840806534413,22.48344487985388,468974000
2022-04-21,20.152925491333008,22.358633452728483,19.970197619381754,21.676650640292685,656209000
2022-04-22,19.485919952392578,20.455473728878857,19.4709429134397,20.272745854726505,624713000
2022-04-25,19.872343063354492,19.915278254714234,19.067544384147862,19.173385420548957,641566000
2022-04-26,18.760000228881836,19.758509922421833,18.64217605457202,19.68861454859501,653143000
2022-04-27,18.387557983398438,19.1384362193415,18.26274426449241,18.570283927104484,499460000
2022-04-28,19.75251579284668,20.00713679830819,18.462441618392205,18.938729964547164,570327000
2022-04-29,18.519359588623047,20.098002739892543,18.489403613134698,19.373084892727615,500435000
2022-05-02,19.503890991210938,19.544828350230517,18.363592711271124,18.513368785957184,572049000
2022-05-03,19.57278823852539,19.795457400172918,19.10448728291866,19.37108959561253,475751000
2022-05-04,20.303695678710938,20.369597303040585,18.723054655992087,19.89330889681918,648855000
2022-05-05,18.815916061401367,19.895304388676596,18.472428872464835,19.83739216865951,626331000
2022-05-06,18.647165298461914,19.48291769475155,17.963186782123497,18.708075204457497,633297000
2022-05-09,16.92474365234375,18.2277974786442,16.801925837027262,18.007128023749097,644455000
2022-05-10,17.568775177001953,18.170877086888204,16.999625027520235,17.66263493934253,761474000
2022-05-11,16.60521697998047,17.72654457183915,16.543311003219586,17.321149459724133,670167000
2022-05-12,16.150896072387695,16.762983479288277,15.543803233517123,16.194831130494194,708728000
2022-05-13,17.679611206054688,17.901280469839755,16.568271003678,16.76298008035277,670437000
2022-05-16,17.238271713256836,17.76149097316578,17.080508137659688,17.482907432187133,521446000
2022-05-17,18.14990997314453,18.343621089228208,17.607719963945716,18.047062839170657,585830000
2022-05-18,16.91275405883789,18.090995602963844,16.83886494819965,17.67861106251976,545161000
2022-05-19,17.098482131958008,17.66064286749,16.709062020171626,16.91176052763978,621310000
2022-05-20,16.66912269592285,17.38405531019267,15.731521872600373,17.306172430180016,739105000
2022-05-23,16.872821807861328,16.88979667503642,16.1548932927796,16.249751052163614,639889000
2022-05-24,16.129926681518555,16.572267316364297,15.756484419085185,16.485397070186654,588550000
2022-05-25,16.949703216552734,17.085500221228898,15.976155839200233,15.996126491080718,781132000
2022-05-26,17.82439613342285,18.065036189309456,15.998121456043195,16.01210053062162,996575000
2022-05-27,18.782968521118164,18.8528639018411,18.073027617120662,18.15889990108296,738379000
2022-05-31,18.644174575805664,19.171387591740565,18.32265393972228,18.95171423209691,664100000
2022-06-01,18.292695999145508,19.02460335515626,18.0949911393861,18.696095121189064,544514000
2022-06-02,19.56279945373535,19.589759639979025,18.170877947837326,18.264737714625046,648656000
2022-06-03,18.692102432250977,19.303191835749494,18.494397541135466,19.053564390265077,598779000
2022-06-06,18.75800323486328,19.30818269463839,18.536333951166615,19.110477812247268,422406000
2022-06-07,18.897794723510742,18.971683845334045,18.16089371411616,18.44447085825736,388914000
2022-06-08,18.6241455078125,19.155464542357887,18.511289192936097,18.77495141345551,363252000
2022-06-09,18.024911880493164,18.908779945824655,18.01792086593532,18.457358515882248,395574000
2022-06-10,16.952285766601562,17.674360392167603,16.847418647380234,17.577484364209532,465248000
2022-06-13,15.626985549926758,16.291134881225393,15.58603762907859,15.979533699772945,604153000
2022-06-14,15.815743446350098,16.045448779208268,15.392285076917725,15.710877264318116,469680000
2022-06-15,16.505859375,16.846422777494436,15.905627378951795,16.074410869439195,563936000
2022-06-16,15.581043243408203,15.921607597036905,15.381299271203867,15.839711758846898,545749000
2022-06-17,15.859685897827148,15.974538557468978,15.308391988601153,15.627982329327754,630334000
2022-06-21,16.54480743408203,16.986241428517147,16.386010443363755,16.453924244773127,483089000
2022-06-22,16.33907127380371,16.640684971147333,16.159301242883746,16.20524192270082,437135000
2022-06-23,16.20424461364746,16.563782789727732,15.832719799795274,16.497867235207003,463680000
2022-06-24,17.10409164428711,17.11807367434373,16.289135497585058,16.478892980431134,472153000
2022-06-27,16.84742546081543,17.307836322832415,16.604736206738266,17.289859693809902,427968000
2022-06-28,15.961557388305664,17.179996171072997,15.924604060610628,16.878382420849093,461149000
2022-06-29,15.522117614746094,15.799761859563224,15.15059375718044,15.79376996942057,482352000
2022-06-30,15.139609336853027,15.547087424607616,14.842989321297038,15.3413506076322,686070000
2022-07-01,14.504422187805176,15.043731390839515,14.3735901951089,14.879941618804773,577610000
2022-07-05,14.94485855102539,14.951849566498286,14.03702185442208,14.156868242152196,651397000
2022-07-06,15.11064624786377,15.299404613963635,14.770081889148765,14.99079986275127,529066000
2022-07-07,15.837713241577148,15.92460183897925,15.369313353304065,15.43622803125207,492903000
2022-07-08,15.817742347717285,16.01648817042281,15.369316293124031,15.410264216896145,467972000
2022-07-11,15.132617950439453,15.507138249502445,15.018763459499633,15.506139124864289,437321000
2022-07-12,15.06270694732666,15.411260485118552,14.857969258670822,15.248468887366068,458483000
2022-07-13,15.14460277557373,15.35533332031496,14.446497484318298,14.571337592613542,521918000
2022-07-14,15.352336883544922,15.453207523316262,14.709160592903123,15.088674636041837,456235000
2022-07-15,15.741836547851562,15.761810467578528,15.4252416814492,15.638968622990012,385935000
2022-07-18,16.080402374267578,16.8753836063004,15.981529996891641,16.281145455198352,670517000
2022-07-19,16.970266342163086,17.08811544044073,16.151315497836116,16.46491304177068,702366000
2022-07-20,17.784221649169922,17.910061834444832,16.779509845835104,16.925323000677647,760538000
2022-07-21,18.02691078186035,18.12079040565536,17.522557585137648,17.86212283032261,557049000
2022-07-22,17.296846389770508,17.944016302358662,17.115078085285656,17.87011155488066,536671000
2022-07-25,17.002222061157227,17.10209451623156,16.627701783309952,16.99722739070376,480748000
